1.12486029765441,4.63203463203463
1.14530408122845,4.63203463203463
1.16202813681805,4.63203463203463
1.17555957892092,4.63203463203463
1.18642552203477,4.63203463203463
1.19515308065728,4.63203463203463
1.20226936928618,4.63203463203463
1.20830150241916,4.63203463203466
1.21451587628059,4.63203463203466
1.22066169124993,4.63203463203466
1.22735108029226,4.63203463203466
1.23491214667686,4.63203463203466
1.24260543378191,4.63203463203466
1.25115570703807,4.63203463203466
1.25824665530549,4.63203463203466
1.26768819415879,4.63203463203466
1.27573896691545,4.63165266106445
1.28768290532997,4.63158899923609
1.30167871344343,4.63179467591235
1.31577246283129,4.63222072045604
1.33264284734874,4.63281816222995
1.34579636050225,4.63353803059688
1.36482635012048,4.63433135491962
1.38781316722494,4.63514916456096
1.41348357524829,4.63594248888369
1.44286106050813,4.63666235725062
1.48187107010637,4.63725979902453
1.5286527198292,4.63768584356822
1.58066933066934,4.6386554621849
1.64221073044603,4.63871912401327
1.69775812422872,4.63792579969053
1.76154727625317,4.63745568157336
1.82833832833834,4.6363244598539
1.89578068989835,4.63467904644378
1.95967757732465,4.63266635325462
2.01591545709194,4.63081526316823
2.06982233452823,4.6285724079842
2.11603592485947,4.62613367025135
2.14665236724062,4.6244588744589
2.17479089537914,4.62272531390181
2.20362970362972,4.62205441617209
2.24087187322483,4.619987855282
2.28323147440796,4.61782825018122
2.3367465867466,4.61359718712663
2.3951489686784,4.60827897592606
2.46543162719635,4.60252492605437
2.54812834224601,4.59520381579208
2.63775929952402,4.58668292491825
2.72670956494488,4.57807878396116
2.80946504475918,4.57018961430729
2.88327848621968,4.56203110614878
2.94645060821533,4.5541174511763
2.99143993261642,4.54771209182977
3.03016591251887,4.54187968893854
3.05627705627708,4.53791306732486
3.08581124757597,4.53269279739871
3.11186852363325,4.52751170398232
3.14255842197021,4.52105247693486
3.17176450999982,4.5149262502204
3.19775322716501,4.50891265597151
3.22897690544751,4.50209104620872
3.25908405320172,4.49467199467202
3.28777105247695,4.48728232551765
3.31397034338213,4.47989755342699
3.34182484182486,4.47109263285737
3.36632485161899,4.46323284558581
3.38978178684063,4.45368846839438
3.41107911696149,4.44330669330672
3.43050087167736,4.43158312275962
3.45464339581989,4.41774402068522
3.48069577481344,4.4018285635933
3.51004877475468,4.38357720710665
3.53859865624574,4.36502712973304
3.56700162582518,4.34611466964411
3.59437131495957,4.32803471038768
3.62160388630979,4.30921529450944
3.64957591428182,4.28820199408437
3.6770141623083,4.26725235548767
3.70349258584555,4.24604317251379
3.72532369591195,4.22799259563968
3.74845742492804,4.20736126618482
3.76976944624006,4.18724902548434
3.79034201093027,4.16669604904902
3.81065503124329,4.14549176313885
3.8302530802531,4.1245078450961
3.84882764294531,4.10235352882414
3.86505161505164,4.08314724491198
3.87986033574271,4.06441597618071
3.89124600889309,4.04932322579384
3.90495778731075,4.03079273667511
3.91716127010247,4.01517110340642
3.93204344674935,3.9969980999393
3.9481303010715,3.97492213668687
3.96415349356528,3.95130849542617
3.98570547099961,3.91817985935635
4.00987248046074,3.87917474682183
4.03781512605044,3.83249103837341
4.06587040410572,3.78460754931345
4.09508628626278,3.73116589293062
4.12535993418349,3.67606413194651
4.154042036395,3.62216704863766
4.18036375389319,3.57017492311612
4.20285596756188,3.5240837593779
4.22309553191909,3.48263011498308
4.23799729682085,3.45105874517641
4.25351119468769,3.42036884683946
4.26551389786687,3.3959569841923
4.27561654032245,3.37407690348869
4.28559675618502,3.35259838201017
4.29484730955322,3.33134512546279
4.30325556796148,3.31224167988876
4.31000861883217,3.29511175099412
4.31951871657757,3.27027384380328
4.32932263814619,3.24500499500502
4.33924898630784,3.21378621378623
4.34912636383227,3.18053025405969
