x,y,vx,vy
1.1248602976544146,4.632034632034632,1.370235288138007,2.619321586552042e-14
1.1453040812284505,4.632034632034632,1.1274330092942,1.6521964905333594e-14
1.1620281368180523,4.632034632034633,0.9167611438549782,9.325497757827409e-15
1.175559578920923,4.632034632034633,0.7382196918203415,4.603814423001858e-15
1.1864255220347653,4.632034632034633,0.5918086531902902,2.3569149008569496e-15
1.1951530806572819,4.632034632034633,0.47752802796482424,2.5847991913926778e-15
1.2022693692861754,4.632034632034633,0.3953778161439434,5.287467294609042e-15
1.2083015024191566,4.63203463203466,0.3453580177276301,-5.950795411990839e-14
1.2145158762805894,4.63203463203466,0.34427022308640565,-5.950795411990839e-14
1.220661691249934,4.63203463203466,0.40628340162146703,-5.950795411990839e-14
1.227351080292264,4.63203463203466,0.45657070670543354,-5.950795411990839e-14
1.23491214667686,4.63203463203466,0.4841406743364628,-5.950795411990839e-14
1.242605433781912,4.63203463203466,0.5232499517278508,-5.950795411990839e-14
1.2511557070380674,4.63203463203466,0.5449880765817892,-5.950795411990839e-14
1.2582466553054863,4.63203463203466,0.4990016074795054,-5.950795411990839e-14
1.26768819415879,4.63203463203466,0.5477618542059615,-5.950795411990839e-14
1.275738966915445,4.631652661064454,0.5419142176772769,-0.012755428633357546
1.2876829053299719,4.631588999236086,0.6365207639606016,-0.008687550487726625
1.3016787134434273,4.631794675912351,0.8191952433661995,0.005280048580624808
1.3157724628312943,4.632220720456043,0.9899029946088602,0.023377713691520086
1.3326428473487377,4.632818162229954,1.1494949060558484,0.04098972094081077
1.345796360502251,4.633538030596882,1.0733581651554158,0.054654277400398854
1.364826350120476,4.634331354919618,1.214770481405103,0.06206352111820834
1.3878131672249403,4.635149164560957,1.4006343115237654,0.06206352111820834
1.4134835752482897,4.6359424888836935,1.6166750653963953,0.05465427740039175
1.442861060508128,4.6366623572506205,1.8690236799709419,0.040989720940789454
1.481871070106373,4.637259799024533,2.3582390841173453,0.023377713691505875
1.5286527198291997,4.637685843568224,2.9487052684219184,0.005280048580605268
1.5806693306693402,4.638655462184902,3.5393619648551216,0.016823306778864122
1.6422107304460345,4.638719124013269,4.01396913588403,0.004619672341968695
1.6977581242287227,4.637925799690533,4.066408339623053,-0.010560097161423698
1.7615472762531694,4.637455681573356,3.981836748260492,-0.03399999874992865
1.8283383283383392,4.6363244598539,3.852522445733899,-0.07329189139414805
1.8957806898983485,4.634679046443781,3.7679942871882295,-0.11458860338167565
1.9596775773246478,4.632666353254616,3.5836960126965947,-0.147504755928197
2.01591545709194,4.630815263168232,3.500660363676819,-0.15236133454418255
2.0698223345282294,4.628572407984201,3.065904776364338,-0.15527528171376836
2.116035924859467,4.626133670251345,2.719710676911544,-0.14932301158076022
2.1466523672406157,4.624458874458902,2.160738220400322,-0.10668580492643542
2.174790895379144,4.622725313901812,1.815526294874939,-0.07607356589410497
2.203629703629717,4.622054416172092,1.469120953994532,-0.029119729506518865
2.2408718732248283,4.619987855282002,1.6827995548939674,-0.07721565155645216
2.283231474407959,4.617828250181219,2.211190372766573,-0.16831006232844636
2.3367465867466013,4.6135971871266275,3.122025898444347,-0.25964532781229543
2.3951489686783956,4.608278975926064,4.451031598039096,-0.3600916137485033
2.4654316271963483,4.602524926054366,5.222901851855207,-0.44602245485785286
2.548128342246005,4.595203815792079,5.773233152024068,-0.5054128835183809
2.6377592995240216,4.586682924918247,5.8566034311558,-0.5517487893747415
2.7267095649448754,4.578078783961165,5.520331756143643,-0.5526579172010262
2.8094650447591794,4.570189614307289,4.70737800598655,-0.5099002831908002
2.8832784862196803,4.5620311061487815,3.7978829749755425,-0.4402991941229888
2.946450608215332,4.554117451176302,2.9188333614956403,-0.38965060697123954
2.9914399326164216,4.547712091829767,2.461598330113653,-0.3613541267667544
3.0301659125188722,4.54187968893854,2.062712326896293,-0.3338463470326385
3.056277056277075,4.537913067324859,1.7768918171409065,-0.31860438963233895
3.0858112475759722,4.532692797398708,1.561985252054817,-0.27675588344839186
3.1118685236332486,4.527511703982319,1.579197479966819,-0.3034167232531364
3.1425584219702056,4.521052476934857,1.6415255464243508,-0.3551610019218958
3.1717645099998237,4.5149262502203955,1.7516504407609221,-0.39202460525812866
3.1977532271650113,4.508912655971507,1.9590707675901613,-0.4308308400407488
3.2289769054475137,4.5020910462087205,1.9285829043516372,-0.44613103690007216
3.25908405320172,4.494671994672022,1.8648176064988147,-0.45019496660780556
3.2877710524769546,4.487282325517647,1.7804059268711794,-0.47673143061872825
3.313970343382128,4.4798975534269925,1.7041339519727052,-0.5032057067327402
3.341824841824862,4.471092632857366,1.5477511334282648,-0.5245164131840783
3.3663248516189896,4.4632328455858135,1.3024494933942838,-0.4776168678176136
3.389781786840631,4.453688468394377,1.1930126143616429,-0.538339894269126
3.411079116961491,4.44330669330672,1.2054067609271804,-0.636777412424137
3.430500871677363,4.43158312275962,1.4275754904193314,-0.7992289800195986
3.454643395819887,4.417744020685223,1.53202746660426,-0.9331935552819384
3.4806957748134426,4.401828563593296,1.6708565173584078,-1.0296844935526557
3.510048774754679,4.3835772071066454,1.7422719136408893,-1.1232032451947451
3.5385986562457363,4.365027129733039,1.8090172949981147,-1.2058549086288406
3.567001625825177,4.346114669644107,1.8305185135781068,-1.2296560922850932
3.5943713149595724,4.328034710387678,1.7400844790447447,-1.1715242282049307
3.6216038863097904,4.309215294509438,1.637990707395094,-1.1249316738851203
3.6495759142818187,4.288201994084373,1.5804807222840487,-1.1590599968666826
3.6770141623083026,4.267252355487675,1.5419854269859843,-1.2027267587032098
3.7034925858455496,4.246043172513787,1.4881277469316907,-1.2536240974425983
3.725323695911954,4.22799259563968,1.4388857907815322,-1.27688533221614
3.748457424928036,4.2073612661848205,1.3644360199735197,-1.2620628963426133
3.7697694462400575,4.187249025484345,1.316771464764082,-1.26546250137381
3.790342010930269,4.1666960490490155,1.2568371387829367,-1.2534957732108567
3.8106550312432894,4.145491763138848,1.2250245746292414,-1.2766365806284887
3.8302530802531036,4.124507845096105,1.1231835030051434,-1.2548945073366613
3.848827642945314,4.102353528824142,1.0119905562168414,-1.2288437011873437
3.8650516150516383,4.0831472449119754,0.9196257355507766,-1.15608781023808
3.8798603357427126,4.064415976180706,0.8788847661975563,-1.1634427629347814
3.8912460088930914,4.049323225793838,0.8373471994981889,-1.1209259836363876
3.904957787310752,4.030792736675115,0.8424485812639166,-1.1346448311170891
3.9171612701024703,4.015171103406422,0.7290445092520672,-0.9508973637123868
3.9320434467493532,3.996998099939301,0.7773151496790311,-0.99495995644831
3.948130301071502,3.9749221366868674,0.9185685413032822,-1.225714564152225
3.964153493565283,3.951308495426167,1.1223128724483833,-1.591047729211839
3.985705470999613,3.918179859356354,1.3645603957673487,-2.0935160651668343
4.00987248046074,3.8791747468218296,1.6127019497603223,-2.6210096005268455
4.037815126050445,3.8324910383734148,1.8375279779586142,-3.129139009319816
4.065870404105723,3.7846075493134546,1.8665470222986515,-3.311914173891824
4.095086286262782,3.7311658929306217,1.874985821198678,-3.4701695391099436
4.125359934183489,3.6760641319465077,1.8078791577736673,-3.392179993725329
4.154042036395003,3.6221670486376594,1.6599430350050501,-3.233978919528326
4.180363753893191,3.570174923116122,1.4489098874980777,-2.893950305855092
4.2028559675618755,3.524083759377899,1.282219671817828,-2.5907428498106704
4.223095531919087,3.4826301149830776,1.0585594199092472,-2.1833785633142857
4.237997296820852,3.4510587451764136,0.9536375796143157,-1.9752909504800944
4.253511194687691,3.420368846839456,0.7809289574662519,-1.6896955016849673
4.265513897866866,3.395956984192299,0.6722343847586596,-1.4105300840086668
4.275616540322448,3.374076903488689,0.6393340259637248,-1.3162966651068029
4.285596756185018,3.3525983820101675,0.5387673126715837,-1.141695754095554
4.294847309553218,3.331345125462793,0.5013637604526444,-1.1415832236154349
4.303255567961477,3.3122416798887593,0.45915792063883165,-1.113519701247005
4.310008618832175,3.2951117509941246,0.5337439125543595,-1.3194593638640595
4.319518716577567,3.2702738438032757,0.5679966113297512,-1.4959288731110836
4.329322638146194,3.245004995005015,0.5834211839829031,-1.7141185643103385
4.339248986307837,3.2137862137862334,0.6211978635833137,-1.9739701980028035
4.349126363832273,3.1805302540596854,0.6343767621813043,-2.1815879467270034
4.3595326242385335,3.1431362754892356,0.6345593774341367,-2.362482667749547
4.3699780611545584,3.101981351981371,0.6495644285605051,-2.5908790709181946
4.379639967875288,3.062971342383126,0.6132486709827836,-2.594790985766792
4.389576110164373,3.020014299426083,0.5661240646560755,-2.6761988912626453
4.397930500871704,2.972625413801903,0.49476690783258004,-2.9268190771468188
4.406191847368344,2.9221073044602632,0.4361651796424222,-3.0504989587912847
4.4133170750818085,2.8724265930148465,0.4104835524366819,-3.1591116014124774
4.419428610605108,2.814778358896023,0.3393090108660366,-3.411060436649727
4.4246978511684665,2.7573602867720686,0.3251045055237398,-3.732855164104543
4.430109106579722,2.692102015631444,0.30689036149481197,-4.104272871966787
4.435280405868668,2.6202376055317393,0.27993042751921315,-4.441387538470411
4.439560439560466,2.5496415349356685,0.2632354449719987,-4.595031128222298
4.44347809053694,2.4757840199016825,0.23117412923066105,-4.576439908373996
4.44652896123487,2.4053495524083908,0.20391115264630066,-4.422236627549903
4.449388846447697,2.334102172337481,0.15350736864430026,-4.197892308775303
4.452464202464229,2.2679183561536638,0.11986865196223029,-3.8499529997710655
4.4536786742669365,2.205500381970984,0.08197944188168504,-3.799561061082761
4.455098822745909,2.1412019353195957,0.03619533022173327,-3.6482796243040756
4.455226146402644,2.0811345517228,0.006690628020098011,-3.4238030328598494
4.454540557481762,2.0204011674600038,-0.07978411040986888,-3.6176130942506113
4.452537658420038,1.9584875908405444,-0.15793652885782627,-3.948500087077764
4.449207655090035,1.8931117901706256,-0.20250057320691717,-4.0848465575028
4.444291003114559,1.826399091104985,-0.3232901983091825,-4.321115158732934
4.438375350140083,1.7578891696538865,-0.42081858863789456,-4.234034335085444
4.430647783588987,1.6912205441617312,-0.5196252857364847,-3.9851080290600143
4.422175863352361,1.6294293941352866,-0.5723369316905398,-3.7570304622517323
4.413708840179456,1.5724226753638617,-0.564558509029145,-3.3120099235108618
4.405726626314888,1.523251258545386,-0.5079497548685987,-2.8561805360209758
4.397724824195439,1.4770327711504276,-0.4599663632987996,-2.441527433162711
4.389664257311343,1.4363332745685775,-0.460086790654727,-2.242364277090123
4.381187440010996,1.3977835889600683,-0.4393742725451042,-2.0144653770967853
4.373450079332459,1.365360130066021,-0.45929414174647976,-1.929836533384687
4.365825351119495,1.33645765998708,-0.4781183194308185,-1.9981909031858345
4.357750093044237,1.3055571879101373,-0.5034386645687801,-1.8568091873298647
4.3494593641652735,1.2756214373861512,-0.5678100476391275,-1.8388398464506928
4.340154943096146,1.2460970402146951,-0.6510677962907327,-1.8740095699281742
4.329484241248974,1.2160094807153707,-0.6734041094863987,-1.7646190850408416
4.316795949148917,1.184722140604501,-0.7736055922728458,-1.8585731519613242
4.3022222875164315,1.150790386084511,-0.8423478960976007,-1.9664365784911464
4.287408669761637,1.1159330865213286,-0.9122480793362797,-2.045941336919573
4.272203286909195,1.0832060096766045,-0.9874362080314221,-2.163048056571374
4.257600242894386,1.0511547276253224,-1.0070530346240316,-2.1894176990810528
4.242012889071738,1.0181583122759656,-0.9838539877473842,-2.064012350074644
4.226768329709532,0.9860482654600362,-0.8987078986705059,-1.8492726064897953
4.2124297271356355,0.9568470744941393,-0.8124118270554757,-1.6301076511294414
4.1991782727077105,0.9313480637010108,-0.7196195879868332,-1.3863488632045633
4.187910129086625,0.9102270278740925,-0.6276782372854548,-1.115136586566682
4.177640986464541,0.8929305988129573,-0.5601520523336614,-0.9533068979403294
4.169183757419077,0.8776419658772654,-0.49250149158805767,-0.7850313844435699
4.161088911088937,0.8641799377093549,-0.4848553415962824,-0.7647038390291098
4.1540714187773276,0.853283970931035,-0.4965190271504665,-0.8171904240229227
4.14584924879045,0.8399835458659042,-0.46833507742611813,-0.7771058824704355
4.13742140212731,0.8264872382519493,-0.493111525243473,-0.7806881027544686
4.127925995573079,0.8119331648743464,-0.5558472679140833,-0.8476782872614428
4.118729309905805,0.797241973712567,-0.5841437481185676,-0.9235968769679433
4.108269181798619,0.7825360913596258,-0.6876323054561024,-0.9950823580231387
4.097196920726358,0.7671397230220809,-0.7232176020224625,-1.0134248262837795
4.086178527355024,0.7506464124111232,-0.7419795918098995,-0.9977593989187834
4.074082779965158,0.735132514544284,-0.7434326169567864,-0.9062997576411074
4.0620409002762194,0.7215431627196379,-0.7270910196015485,-0.8020886361680307
4.049386887622207,0.709359268182802,-0.7440347537364103,-0.7243596876847538
4.0365859630565755,0.6976454917631432,-0.7392364145794286,-0.6259804089887653
4.024103347632784,0.6875820258173243,-0.7607998210563354,-0.5548720037529413
4.011655011655036,0.6780376486258882,-0.7379660046853758,-0.4673637617028712
4.000803118450201,0.670745920745925,-0.7187765964953527,-0.44787920777988816
3.9894321364909846,0.6640467375761536,-0.7159248372226754,-0.44345399600438157
3.9791189202954147,0.6576609664845,-0.6435884678002095,-0.4127874659509197
3.9696724843783913,0.6515935045346851,-0.5591609944209766,-0.35174955157695875
3.9603337838632204,0.6454525866290612,-0.5665001533660763,-0.3553939597579021
3.9501870678341504,0.6399776693894381,-0.548137942915933,-0.3501060143014227
3.939325380501875,0.6333764274940785,-0.6765658211341714,-0.3881196001757899
3.9244432038549926,0.6257370080899534,-0.9366000700794608,-0.4266770833707611
3.9046443752326345,0.617181837770077,-1.2749190101423453,-0.5464993411877273
3.88215705862767,0.6075003427944643,-1.584871385228038,-0.6601867136188413
3.852750190985509,0.5961146696440852,-1.9262286482543396,-0.7516463548965169
3.8207968502086382,0.5842784666314115,-2.164524772345716,-0.7954917835479696
3.7860228007287065,0.5717811600164578,-2.2828160233672623,-0.8074545632730131
3.7517090752385105,0.5595433977786954,-2.2478170698289226,-0.7655478176300549
3.7170182758418284,0.547403576815345,-2.141519198926124,-0.702812074959446
3.6821707704060875,0.5363313157430839,-1.980986572149658,-0.6157233544361649
3.6484300013712003,0.5262139820963385,-1.9217629649903762,-0.5569390109931591
3.613626569508945,0.516938943409535,-1.9645748900217215,-0.5188049977628706
3.5771532389179668,0.5075953458306433,-2.094483432452148,-0.48729152778003654
3.540170613700047,0.4997551468139735,-2.3260079855464006,-0.5022422878852812
3.5033397974574663,0.4919296389884657,-2.435880179857431,-0.48348424653574945
3.466073142543752,0.48546061781356215,-2.4321192927584656,-0.44128235515983066
3.429883841648569,0.4789964937023792,-2.32796641074439,-0.3685304126484719
3.3962850874615786,0.4744324303147863,-2.1609534102658823,-0.27609945564760136
3.3624414800885596,0.4699369258192818,-1.860865220161822,-0.20443925621536796
3.332304949952029,0.46659223129811667,-1.6357825435000821,-0.15634333416544488
3.3019529490117927,0.463218154394628,-1.5674518643263236,-0.13345127833546944
3.2701759025288637,0.4604170339464487,-1.774798157944954,-0.14785024424430515
3.238325400090126,0.4576110164345488,-1.9981711609963613,-0.1658314304371754
3.2074445162680654,0.45525552878494346,-2.1906792249898746,-0.19832806145690884
3.1709369062310433,0.45262580556698495,-2.4761078522837554,-0.20701561194458218
3.1310943958002975,0.4500303617950706,-2.656703479135431,-0.1947497896107765
3.087725999490724,0.4473467708761856,-2.7440093637431757,-0.1493230115807015
3.039710289710308,0.4447709153591535,-2.843530728101499,-0.10547758292924836
2.994706274118057,0.4424350159644306,-2.826986773303934,-0.07299279722321173
2.950632700632718,0.4399766899766928,-2.730079274834858,-0.08187480827742039
2.9038951244833777,0.4386691739632944,-2.8038291850252355,-0.04029084743272193
2.850296762061485,0.44030479324597255,-3.1841091617521853,0.049816453864484855
2.7948668978080913,0.44198938316585656,-3.555755879012575,0.15929183016664789
2.7296478031772313,0.44825762472821584,-4.133482428435433,0.3779049913305916
2.6593455564043964,0.4563279857397534,-4.494386433281639,0.6076882833113191
2.5828387298975692,0.46938355761885475,-4.741789629387465,0.9130249344928707
2.508442537854318,0.4870325752678725,-4.879639467542615,1.2273521787708574
2.4326310943958154,0.5079234490999229,-4.951054863825097,1.4701357025346362
2.3535190299896325,0.5322912381735945,-4.779476482025676,1.6489091252958457
2.27506806918573,0.5601408395526078,-4.615995359247989,1.7740617742767069
2.2012399365340674,0.5890677949501515,-4.240676594741348,1.7920854061769902
2.131295175412835,0.6175393234216803,-3.8229693751680642,1.7362614040488964
2.066732287320535,0.6471371765489453,-3.7657979686068748,1.725572982655813
2.0040302834420602,0.6760641319464892,-3.8487457648833874,1.7258256826813636
1.9420187655481889,0.7040557481733997,-3.7957083728026375,1.6406292510212614
1.8828034710387764,0.7302305537599701,-3.5375121216994074,1.513774825305858
1.831952361364137,0.7523554876496101,-3.2685731581819795,1.3912370293237277
1.7820267967326897,0.7735059058588519,-2.769446187799156,1.193751959358297
1.7397994162700146,0.7910765704883402,-2.400363980954277,1.0553661207583327
1.7034338210808901,0.8067520714579589,-1.9231695959919297,0.8272105723015433
1.6754911754911856,0.8194844371315011,-1.551833818216096,0.629422459727353
1.6515004603239996,0.829151240915952,-1.2013191405921082,0.49807668590162857
1.6321227791816124,0.8372754696284161,-0.9432936594280144,0.39508958017729534
1.6146843352725804,0.8441117705823642,-0.8200293508724394,0.32477382384973275
1.6032741768035983,0.8486121721415892,-0.8906797373119599,0.3239347807961589
1.591575091575101,0.8524073965250489,-0.9636142950761517,0.3419159669890256
1.575811443458512,0.8579606667842016,-0.9932236308821119,0.31433810248219873
1.5551605257487706,0.8641358641358696,-1.1736909335020698,0.33984106287300664
1.5289073671426707,0.8712904742316562,-1.554402277069514,0.42838675698108897
1.4967728350081382,0.880163953693371,-2.046143694361913,0.5366114655786837
1.461024269847808,0.8893312569783214,-2.450555536419187,0.6292289862702923
1.4212503183091503,0.8996297819827288,-2.6717411048744455,0.6778767025166236
1.3809866603984333,0.9097324244383126,-2.6333583400565046,0.6599616526585673
1.3433723139605573,0.9186940510469981,-2.4645932202602427,0.6200636747968182
1.3078686019862569,0.9277830013124189,-2.1466136709255146,0.5412972742555343
1.27759495406555,0.9357211416035004,-1.6621650184328909,0.4241481088963138
1.2519588254882448,0.9427435309788311,-1.1735902483356333,0.3102198817533517
1.2318318935966068,0.9476210064445417,-0.7255234897555454,0.18948849611010044
1.2173218937924895,0.951337877808472,-0.5584759404454284,0.14698356212541808
1.206225147401625,0.954178174766416,-0.6231237141687113,0.166305242985058
1.195324283559585,0.9565091770974183,-0.8233213609708768,0.1945513806063246
1.1824401089107042,0.9595453566041863,-0.9761959924418881,0.22352403080103933
1.1675334469452188,0.9627676245323364,-1.0341373443934194,0.21957658001133096
1.1513584454760994,0.9664698047051048,-1.0215062915539392,0.20937381647984765
1.1356094885506718,0.9698781610546376,-0.9974020652889134,0.20797903079196323
1.1208007678595981,0.9733501792325383,-0.874180202440752,0.18927528046354258
1.1081614463967473,0.9761610938081587,-0.73456245121624,0.17755730388824909
1.0967072143542798,0.9787173610703084,-0.5719865078269457,0.15478567541419708
1.0865360130066077,0.9810924369747961,-0.4500429517486453,0.11452246704677649
1.0788133435192324,0.9822775263951796,-0.4299523126081366,0.07292271245048021
1.0709437621202391,0.9834773070067251,-0.4407730066708413,0.043833583337740345
1.0639575760374083,0.9840990592041015,-0.41288617689838575,0.033332712744881435
1.0573319654202011,0.9846158743217569,-0.3968150475392444,0.031040644544409038
1.0508730881630046,0.9851624216120017,-0.3925596185934018,0.036957378736334666
1.044387102160212,0.9858733703271522,-0.4001198900608577,0.0510829153206582
1.0376801653062164,0.9868833897195246,-0.4194958619416122,0.07341725429737965
1.0305584354954112,0.9883271490414355,-0.45068753423566565,0.10396039566649912
1.022828070622189,0.9903393175452009,-0.4936949069430176,0.14271233942801645
1.1672431598902189,4.82315981948335,1.814490421788209,0.10053283853675461
1.209172810538357,4.825838921427157,1.5499947852193985,0.11359490379647065
1.2450050338705805,4.82881330465364,1.3262123319545183,0.12417877528986218
1.2757566507566511,4.832021075718554,1.1431430619935672,0.1322844530169292
1.302444482066331,4.835400341177651,1.000786975336546,0.13791193697767173
1.3260853486693824,4.838889207586685,0.8991440719834543,0.14106122717208977
1.3476960714355672,4.84242578150141,0.8382143519342922,0.14173232360018329
1.368293471234656,4.8459481694776105,0.8179978151890496,0.13992522626191617
1.3899384928796776,4.849258584552731,0.8904859554576072,0.1458308748290773
1.4140663258310402,4.852632661456221,0.9897790487088737,0.14188275294441732
1.43486905251612,4.85609488550668,0.95983971878571,0.11930408645278456
1.4606080194315578,4.858969461910668,1.0495799002736956,0.09329537155092149
1.4915035944447799,4.860962566844949,1.2415685929059057,0.07522634337556733
1.5291081467552148,4.862529627235539,1.4894515129684258,0.05627937842375852
1.5708311296546684,4.863793069675452,1.7057008277777324,0.03449954362237273
1.6146990264637422,4.864557011615865,1.9138574329068974,0.038771866680021194
1.6608048813931267,4.865423791894409,2.0535991613049354,0.015356112759739027
1.7076355017531593,4.865962468903676,2.015051641836569,-4.707345624410664e-14
1.7546130340248092,4.865423791894409,1.931627547600756,-0.015356112759838059
1.8016934046345918,4.864557011615865,1.8015301556967878,-0.03877186668011712
1.8479363773481534,4.863411098705246,1.6948562985412545,-0.0428781987371889
1.891187244128432,4.862465965407171,1.6564468887725865,-0.05360731235608185
1.936700554347625,4.861168243521214,1.5593920804196304,-0.06605145018007752
1.9739231356878537,4.859777477424566,1.4579475881844064,-0.07302890782515181
2.005719770425665,4.858283872989785,1.5380207390962102,-0.07689273740482738
2.041742571154348,4.856075297251798,1.536453550625981,-0.09411949093275807
2.081359816653947,4.85230455818694,1.5894176478548132,-0.14122656977037273
2.125810464045771,4.846589684825008,1.6884987135389413,-0.21761679535702694
2.1687185363656085,4.840874811463077,1.7479578570674272,-0.2705069747184137
2.21958923429513,4.832824038706421,1.9642862769629479,-0.3651678816100108
2.2638146167558073,4.825453957806928,1.9909784079374582,-0.3867765381920738
2.3181573328632292,4.814636344048139,2.3163233626645257,-0.4730153470117662
2.3804430863254535,4.800836418483506,2.6379931728945913,-0.5590550963112504
2.4454565042800485,4.786909169262139,2.839809699884793,-0.5982964062898102
2.5201465201465356,4.770063270063299,3.076092701977771,-0.6846551695435208
2.602568999627839,4.751415251415279,3.3261393406688136,-0.7627960814643089
2.6967934026757723,4.730015082956288,3.7040197986740138,-0.8618849279765848
2.7961548255666075,4.707209457209485,4.154523913038087,-0.9573472601678343
2.90152004857889,4.6840267575561985,4.4439428389815765,-1.0127182269049109
3.0119733207968684,4.659663865546246,4.63005441274985,-1.0272806951932245
3.124023035787761,4.634718222953545,4.554835850202383,-0.9835219660702443
3.230240347887426,4.611520832109095,4.205322346431339,-0.8752582263623867
3.3239848386907416,4.5919717537364875,3.7002389645946065,-0.7555890893887716
3.408297584768194,4.574592074592102,2.9665282671638558,-0.5937919551923057
3.470529470529492,4.562231885761326,2.383952375752311,-0.4908418727097179
3.526703688468416,4.550601359424917,1.5756403948074686,-0.32840411699543104
3.562643239113849,4.543383087500762,0.9564284740435045,-0.20294669227927997
3.5842882607588713,4.538672112201551,0.6684522433198046,-0.18695773882982225
3.602235999294845,4.532648723825222,0.5438247736065016,-0.18739930082742529
3.6165990871873444,4.527619439384173,0.5890132299023754,-0.2282103928856043
3.6331952361364346,4.520268946739563,0.64363918234394,-0.29151845273980825
3.650432900432923,4.512027188497804,0.8061333490623317,-0.37513123205830246
3.6705304499422375,4.502095943272441,1.0075193368947992,-0.47801258389221335
3.695716048657248,4.4900589606472225,1.0952001925319566,-0.5405192184467889
3.7214697067638474,4.477777124835975,1.1123478409736798,-0.5483285763017496
3.7469295410472108,4.465093729799639,1.0872475377585373,-0.553384169393337
3.773633229515606,4.4506327006327275,1.0542892465125058,-0.576830398223882
3.800758065463971,4.435109008638447,1.0044562842123985,-0.6044238084592926
3.8235147205735673,4.423380541027626,0.8966898691038938,-0.5442365090962737
3.8496356584592117,4.404301580772195,0.9622666887666789,-0.7134831378456767
3.8751248751248983,4.383826957356396,1.0780259595940458,-0.9009926670718778
3.9064954653190185,4.353969559851938,1.2564170066287752,-1.2128521498073008
3.940177469589258,4.320845820845847,1.4189669359489145,-1.4871645978942134
3.977595933478311,4.280440148087233,1.6174227935799093,-1.8205996686920414
4.018863489451749,4.231523378582228,1.8045497654219917,-2.136680250699782
4.064313137842575,4.175187557540524,1.9220623161928851,-2.4297457914370515
4.113445378151286,4.112250494603461,1.996176001142786,-2.648373446051398
4.162714736244173,4.0458658988071,2.0011985257147265,-2.779478455201017
4.211773520597076,3.975999490705397,1.9718388674888696,-2.8757240574262024
4.260225069048625,3.90262678497975,1.895489491250013,-2.9097029339648013
4.3077706607118635,3.828132651662086,1.7723903058661938,-2.8797409099595246
4.350213511978245,3.758026287438075,1.626237823473467,-2.799918042353277
4.386799475034796,3.692900237017907,1.5266464651430458,-2.769410063572689
4.423664570723421,3.623420696950131,1.315945529208272,-2.592366396612908
4.453688468394377,3.561477737948348,1.1543986783173525,-2.4711812949543908
4.481126716420862,3.5008863685334486,0.9558663092095334,-2.266610354798483
4.503888268594178,3.4428365751895376,0.8444253980063783,-2.277357623683062
4.52313862607983,3.3899776693894546,0.705411177040522,-2.1357322864699517
4.539940451705185,3.336609468962431,0.6188150985281782,-2.101337135625224
4.556012614836172,3.2796860002742556,0.5938937543605332,-2.203258851987089
4.571918277800659,3.2201915731327695,0.5843693723004808,-2.38648373851107
4.58669761610941,3.1587432175667667,0.615178858171944,-2.5933234384755615
4.601530822119086,3.0976425535249255,0.6187392354537153,-2.652660033960652
4.61567843920788,3.030361795067696,0.584599555133297,-2.7694016343421746
4.628660555131171,2.9581447963801084,0.5080128636358077,-2.9296672421974446
4.639458580635079,2.8815302344714286,0.433702712775061,-3.159909728035296
4.649096002037208,2.8003956827486407,0.338209905673561,-3.3384460171955146
4.6581555699203046,2.7139576110164514,0.2536530525393199,-3.487939068474704
4.663914516855722,2.6290719084836893,0.14923304193841425,-3.5685679001970136
4.6647274294333405,2.531850502438753,-0.017382370091013843,-3.8642776257011784
4.662587412587442,2.433159977277639,-0.1777322702512496,-3.98085582869151
4.654286889581035,2.3325400090106116,-0.32583449849832347,-4.312476669725294
4.642822863411127,2.2202748232160134,-0.4956834930271419,-4.56112016573964
4.628939687763245,2.1034896476073075,-0.6556813107135135,-4.646884344042084
4.6110947875654045,1.9831198213551278,-0.8057896958190391,-4.7112084503724425
4.590855223208193,1.8686656480774244,-0.9120193973675814,-4.616769945485511
4.5695187165775675,1.7619096589684933,-0.9322806738746827,-4.457321324586172
4.548495622025062,1.6615247497600543,-0.864378683399222,-3.9742116498522737
4.52859395506457,1.5732649703238035,-0.7422235718311323,-3.332847062937984
