x,y,vx,vy
4.780166275264313,4.48757886993181,-0.7854042173138631,-1.8367913247985395
4.759269027476309,4.43789232864863,-0.6224648943837606,-1.5088907374043414
4.742901952285704,4.397362130555407,-0.4809768693645247,-1.2214855689356257
4.730426617681519,4.364783053858683,-0.36094014225615556,-0.974575819392392
4.7212045916527705,4.338949876765001,-0.26235471305865304,-0.7681614887746411
4.714597442188478,4.318657377480906,-0.18522058177201728,-0.6022425770823726
4.709966737277662,4.302700334212938,-0.1295377483962482,-0.4768190843155866
4.7066740449093665,4.289873525167666,-0.09530621293134689,-0.3918910104742752
4.702527864292597,4.276919159272124,-0.09816754677064687,-0.3862343624151856
4.700340509164064,4.266073795485584,-0.15361096833938448,-0.46462794490491577
4.696115975527766,4.253902959785336,-0.1763754037373515,-0.48802065492378643
4.6901219695337595,4.2411052999288525,-0.18396258154956313,-0.511321953161795
4.684983317336284,4.227719992425898,-0.17043581445175326,-0.4842684189661741
4.679929547576632,4.212258329905412,-0.17159514799009323,-0.46998206349874416
4.67525448407804,4.197162314809397,-0.19895701557357226,-0.4446704315719283
4.668809948221739,4.18502412620062,-0.22230111774071037,-0.43006993879405586
4.661843058901908,4.170796523737724,-0.21823764643393417,-0.4573374926353633
4.655091640385784,4.156993333463944,-0.20596162465532686,-0.486118419293305
4.64834022186966,4.141949553714284,-0.2080604681637257,-0.5536405292724085
4.644409512056597,4.122798769857616,-0.19212362220836843,-0.705749732640359
4.638859506506591,4.099841335135475,-0.19564732871381296,-0.8149570656769063
4.631690205219643,4.073658367776038,-0.22296349040685448,-0.9331793414840304
4.624344609638753,4.041722982899476,-0.22854033453026346,-1.1123790790541463
4.61631342513698,4.005719770425675,-0.2618388894380266,-1.2677435575075342
4.608595652713325,3.968123379888108,-0.27388928372575294,-1.3923537756207065
4.60076688017867,3.9263416322240063,-0.2745117544240623,-1.4912098127091933
4.59346699052584,3.882503117797257,-0.2961139543224012,-1.5577953146795347
4.585468453115538,3.835556600262504,-0.29954624904696736,-1.558720314843104
4.5756090314914095,3.7881530234471623,-0.32324439049239806,-1.5725953172966158
4.564724491195105,3.7407429172135256,-0.3357830397684227,-1.5965618901620637
4.554734481205095,3.6940314587373617,-0.3406430994513625,-1.5463383714771441
4.543294940353789,3.6484952955541394,-0.3724195756586006,-1.5570466086647952
4.5306343982814825,3.600393070981326,-0.42227454525873886,-1.6027953030290145
4.517027090556528,3.5499533146592173,-0.531188054713913,-1.6432326827285508
4.500239956122334,3.499826970415225,-0.5876079862592454,-1.7329540711429365
4.482812938695316,3.449733273262704,-0.5962688897515245,-1.759913291596392
4.467710394181007,3.396903749844945,-0.555428862921975,-1.7446018183006424
4.453521968227875,3.345876345876364,-0.46075600304378095,-1.7275085407682447
4.4408353084823915,3.2973040031863743,-0.3956809719287657,-1.6855519843294926
4.4302380625910285,3.247974247974266,-0.31578562446758895,-1.629757425443767
4.421338465456136,3.2005772005772184,-0.24566480814660396,-1.567757747813739
4.4137447519800705,3.155445861328232,-0.20482478131704873,-1.4845955174219478
4.407594039947005,3.1111959935489524,-0.15188285038673643,-1.4220502710679972
4.401136445254116,3.0642233583410223,-0.19165205349752523,-1.4952921467644071
4.393157496098697,3.0180211944917996,-0.31225901600083983,-1.6367359168738456
4.383415604003863,2.9654463183875115,-0.4034451693801273,-1.8270095387550995
4.36965159023985,2.9062375532963935,-0.5207453469849777,-2.0323719084025127
4.354490280960894,2.8445084327437433,-0.5612226286523578,-2.1806889738450033
4.338179794062171,2.7815713698066795,-0.580408945770553,-2.247899848474957
4.321653836359744,2.719084836731911,-0.5822763578654704,-2.267437302910145
4.304598995775491,2.651688181099961,-0.608695813517595,-2.2655495770861416
4.286917331035002,2.584134819428952,-0.6099378529529187,-2.243353200612151
4.265690192160804,2.5135648665060573,-0.6351522691762708,-2.2820029721524455
4.24443693561343,2.4437457966869873,-0.6823316304601352,-2.256819752013045
4.224319797849233,2.3737569619922696,-0.6952729268661826,-2.3072115844532077
4.2047184841302725,2.3053808936162006,-0.7102216549997544,-2.3876437947544114
4.185717876894371,2.2341579988638935,-0.7472637399812609,-2.4986075398662493
4.16264944206123,2.1605518664342314,-0.7797054908159471,-2.529889957162603
4.13730224024344,2.086005497770215,-0.821387811912093,-2.603894323189922
4.110048448283765,2.00500153441331,-0.9086933175463443,-2.64705882101875
4.078798652328087,1.9220191573132857,-0.9735942309835097,-2.6466677817339135
4.049742740919235,1.8446324916913257,-1.029751535031411,-2.579508416916995
4.020151417210263,1.7728284787108417,-1.0455599691993573,-2.458790454394049
3.9930869783811183,1.7067964715023636,-0.9957536074509579,-2.273351500034377
3.970077308312625,1.6468172350525383,-0.8426533842999173,-1.9600238367857292
3.948765287000603,1.5942880648763091,-0.6998645551290994,-1.6529012922813853
3.926774206185993,1.5458658988070841,-0.544308547230077,-1.350641709421268
3.9075450693097977,1.5057817998994554,-0.4487476871948657,-1.167786951596991
3.893075878370018,1.4671341730165341,-0.41130295508334647,-1.070230267679443
3.8790572172925337,1.4344544344544425,-0.45313109973469246,-1.0550247159710509
3.864574967516165,1.4015853427618212,-0.5571359416552057,-1.1171702171562727
3.8475854211148546,1.3703877821524957,-0.6658238236195124,-1.2364466304047
3.8283562842386583,1.3354945707886958,-0.7652254294319172,-1.3233095869410898
3.8045434957199875,1.296605355428892,-0.8405690505980146,-1.3318304708007713
3.7815925904161416,1.2566257272139696,-0.799943043414149,-1.300893386898819
3.7581585081585294,1.2179781003310484,-0.7729352151089535,-1.2829491092159386
3.734515484515505,1.1772280007574194,-0.7170035385519347,-1.2856762273452347
3.711492755610423,1.1377119612413795,-0.7237484220975685,-1.2779178338164596
3.690918558565638,1.1011276305394015,-0.7453593278797919,-1.2697168911898227
3.668627124509498,1.0670636552989556,-0.7271981285899287,-1.1905412301304203
3.649639576110185,1.0359509771274535,-0.6286874248958407,-1.0589147950903037
3.631546558017167,1.0056087703146583,-0.5660224726383729,-0.9624202290076288
3.614850835439091,0.9765920354155704,-0.5582640791095939,-0.8467763458133023
3.5994544671015456,0.9527204821322521,-0.5043028342735463,-0.7581830948533017
3.5856578062460613,0.9303572244748768,-0.4483312557486765,-0.6636045487172783
3.5737612061141673,0.9101943807826213,-0.3877136371865759,-0.6378561716151905
3.5616883116883313,0.8908411849588371,-0.3633386132685086,-0.6369224655677306
3.551992125521557,0.8723041664218184,-0.3092257409546715,-0.6628565681928584
3.546298472769081,0.8556280320986253,-0.33500241217940774,-0.6696326478224413
3.53068663362783,0.8366796602090767,-0.5126713651651131,-0.7097899882567686
3.506410256410276,0.81003963356905,-0.8233118122523155,-0.816053281557037
3.469022807258121,0.7781956605486061,-1.2314436491278669,-1.0062840995091449
3.4255499402558423,0.7426625661919822,-1.6167254427471711,-1.2100445865203635
3.3758871847107335,0.70648305942424,-1.9080939648579045,-1.3738131448912083
3.3226985432867977,0.6673065496594945,-2.1315319259369114,-1.4866102040527212
3.2644691909397974,0.6266217442688067,-2.155309871318024,-1.4471065304006456
3.2063116621940333,0.5867661750014725,-2.0150508269082636,-1.3566799653909725
3.1522872552284498,0.550991492167966,-1.7807442952799277,-1.1921605245344076
3.1006722036133976,0.5180440474558151,-1.5248783676823898,-0.9814012323640285
3.0482279158749916,0.490444196326552,-1.4145370932688601,-0.7181055583546562
2.9957575104634095,0.4685641156229418,-1.4356597440627883,-0.5036912459301175
